entry,at,order
"-- starting hand #214 (id: o5bobunw9qhr)  (No Limit Texas Hold'em) (dealer: ""thiccy @ GBQxq6W60I"") --",2025-12-20T02:33:49.131Z,176619802913100
"-- ending hand #213 --",2025-12-20T02:33:46.210Z,176619802621002
"""Matt @ VroTcYA-gK"" collected 520 from pot",2025-12-20T02:33:46.210Z,176619802621001
"Uncalled bet of 520 returned to ""Matt @ VroTcYA-gK""",2025-12-20T02:33:46.210Z,176619802621000
"""baku @ doUwoBS7nJ"" folds",2025-12-20T02:33:45.400Z,176619802540000
"""Matt @ VroTcYA-gK"" bets 520",2025-12-20T02:33:42.191Z,176619802219100
"""baku @ doUwoBS7nJ"" checks",2025-12-20T02:33:27.228Z,176619800722800
"Turn: 10♥, J♦, Q♥ [6♠]",2025-12-20T02:33:25.515Z,176619800551500
"""baku @ doUwoBS7nJ"" calls 130",2025-12-20T02:33:24.679Z,176619800467900
"""Matt @ VroTcYA-gK"" bets 130",2025-12-20T02:33:21.400Z,176619800140000
"""baku @ doUwoBS7nJ"" checks",2025-12-20T02:33:14.027Z,176619799402700
"Flop:  [10♥, J♦, Q♥]",2025-12-20T02:33:11.581Z,176619799158100
"""baku @ doUwoBS7nJ"" calls 120",2025-12-20T02:33:10.777Z,176619799077700
"""thiccy @ GBQxq6W60I"" folds",2025-12-20T02:33:09.092Z,176619798909200
"""Steve @ GpxgUdJz7n"" folds",2025-12-20T02:33:04.362Z,176619798436200
"""Matt @ VroTcYA-gK"" raises to 120",2025-12-20T02:33:01.006Z,176619798100600
"""blaaad @ gpZYtoabpb"" folds",2025-12-20T02:32:49.418Z,176619796941800
"""baku @ doUwoBS7nJ"" posts a big blind of 40",2025-12-20T02:32:48.434Z,176619796843408
"""thiccy @ GBQxq6W60I"" posts a small blind of 20",2025-12-20T02:32:48.434Z,176619796843407
"Player stacks: #1 ""Steve @ GpxgUdJz7n"" (9026) | #2 ""thiccy @ GBQxq6W60I"" (24615) | #3 ""baku @ doUwoBS7nJ"" (3120) | #6 ""blaaad @ gpZYtoabpb"" (2345) | #9 ""Matt @ VroTcYA-gK"" (9148)",2025-12-20T02:32:48.434Z,176619796843401
"-- starting hand #213 (id: bdsvyowcoirk)  (No Limit Texas Hold'em) (dealer: ""Steve @ GpxgUdJz7n"") --",2025-12-20T02:32:48.434Z,176619796843400
"-- ending hand #212 --",2025-12-20T02:32:45.515Z,176619796551502
"""baku @ doUwoBS7nJ"" collected 100 from pot",2025-12-20T02:32:45.515Z,176619796551501
"Uncalled bet of 80 returned to ""baku @ doUwoBS7nJ""",2025-12-20T02:32:45.515Z,176619796551500
"""thiccy @ GBQxq6W60I"" folds",2025-12-20T02:32:44.666Z,176619796466600
"""Steve @ GpxgUdJz7n"" folds",2025-12-20T02:32:34.979Z,176619795497900
"""Matt @ VroTcYA-gK"" folds",2025-12-20T02:32:33.856Z,176619795385600
"""blaaad @ gpZYtoabpb"" folds",2025-12-20T02:32:32.914Z,176619795291400
"""baku @ doUwoBS7nJ"" raises to 120",2025-12-20T02:32:32.010Z,176619795201000
"""thiccy @ GBQxq6W60I"" posts a big blind of 40",2025-12-20T02:32:28.122Z,176619794812208
"""Steve @ GpxgUdJz7n"" posts a small blind of 20",2025-12-20T02:32:28.122Z,176619794812207
"Player stacks: #1 ""Steve @ GpxgUdJz7n"" (9046) | #2 ""thiccy @ GBQxq6W60I"" (24655) | #3 ""baku @ doUwoBS7nJ"" (3060) | #6 ""blaaad @ gpZYtoabpb"" (2345) | #9 ""Matt @ VroTcYA-gK"" (9148)",2025-12-20T02:32:28.122Z,176619794812201
"-- starting hand #212 (id: sa0nvtvxdju7)  (No Limit Texas Hold'em) (dealer: ""Matt @ VroTcYA-gK"") --",2025-12-20T02:32:28.122Z,176619794812200
"-- ending hand #211 --",2025-12-20T02:32:25.217Z,176619794521702
"""Steve @ GpxgUdJz7n"" collected 40 from pot",2025-12-20T02:32:25.217Z,176619794521701
"Uncalled bet of 20 returned to ""Steve @ GpxgUdJz7n""",2025-12-20T02:32:25.217Z,176619794521700
"""Matt @ VroTcYA-gK"" folds",2025-12-20T02:32:24.383Z,176619794438300
"""blaaad @ gpZYtoabpb"" folds",2025-12-20T02:32:17.966Z,176619793796600
"""baku @ doUwoBS7nJ"" folds",2025-12-20T02:32:17.061Z,176619793706100
"""thiccy @ GBQxq6W60I"" folds",2025-12-20T02:32:15.385Z,176619793538500
"""Steve @ GpxgUdJz7n"" posts a big blind of 40",2025-12-20T02:32:11.507Z,176619793150708
"""Matt @ VroTcYA-gK"" posts a small blind of 20",2025-12-20T02:32:11.507Z,176619793150707
"Player stacks: #1 ""Steve @ GpxgUdJz7n"" (9026) | #2 ""thiccy @ GBQxq6W60I"" (24655) | #3 ""baku @ doUwoBS7nJ"" (3060) | #6 ""blaaad @ gpZYtoabpb"" (2345) | #9 ""Matt @ VroTcYA-gK"" (9168)",2025-12-20T02:32:11.507Z,176619793150701
"-- starting hand #211 (id: avlqy3s3wwrq)  (No Limit Texas Hold'em) (dealer: ""blaaad @ gpZYtoabpb"") --",2025-12-20T02:32:11.507Z,176619793150700
"-- ending hand #210 --",2025-12-20T02:32:08.584Z,176619792858402
"""baku @ doUwoBS7nJ"" collected 420 from pot",2025-12-20T02:32:08.584Z,176619792858401
"Uncalled bet of 210 returned to ""baku @ doUwoBS7nJ""",2025-12-20T02:32:08.584Z,176619792858400
"""Matt @ VroTcYA-gK"" folds",2025-12-20T02:32:07.769Z,176619792776900
"""baku @ doUwoBS7nJ"" bets 210",2025-12-20T02:32:01.241Z,176619792124100
"""Matt @ VroTcYA-gK"" checks",2025-12-20T02:31:56.441Z,176619791644100
"Turn: K♦, 3♥, 9♣ [J♠]",2025-12-20T02:31:51.454Z,176619791145400
"""Matt @ VroTcYA-gK"" calls 80",2025-12-20T02:31:50.629Z,176619791062900
"""baku @ doUwoBS7nJ"" bets 80",2025-12-20T02:31:42.793Z,176619790279300
"""Matt @ VroTcYA-gK"" checks",2025-12-20T02:31:39.426Z,176619789942600
"Flop:  [K♦, 3♥, 9♣]",2025-12-20T02:31:35.130Z,176619789513000
"""Matt @ VroTcYA-gK"" calls 120",2025-12-20T02:31:34.320Z,176619789432000
"""blaaad @ gpZYtoabpb"" folds",2025-12-20T02:31:27.913Z,176619788791300
"""baku @ doUwoBS7nJ"" raises to 120",2025-12-20T02:31:26.996Z,176619788699600
"""thiccy @ GBQxq6W60I"" folds",2025-12-20T02:31:24.410Z,176619788441000
"""Steve @ GpxgUdJz7n"" folds",2025-12-20T02:31:21.633Z,176619788163300
"""Matt @ VroTcYA-gK"" posts a big blind of 40",2025-12-20T02:31:20.021Z,176619788002108
"""blaaad @ gpZYtoabpb"" posts a small blind of 20",2025-12-20T02:31:20.021Z,176619788002107
"Player stacks: #1 ""Steve @ GpxgUdJz7n"" (9026) | #2 ""thiccy @ GBQxq6W60I"" (24655) | #3 ""baku @ doUwoBS7nJ"" (2840) | #6 ""blaaad @ gpZYtoabpb"" (2365) | #9 ""Matt @ VroTcYA-gK"" (9368)",2025-12-20T02:31:20.021Z,176619788002101
"-- starting hand #210 (id: oguwlacaka8s)  (No Limit Texas Hold'em) (dealer: ""baku @ doUwoBS7nJ"") --",2025-12-20T02:31:20.021Z,176619788002100
"-- ending hand #209 --",2025-12-20T02:31:17.114Z,176619787711402
"""Matt @ VroTcYA-gK"" collected 280 from pot",2025-12-20T02:31:17.114Z,176619787711401
"Uncalled bet of 140 returned to ""Matt @ VroTcYA-gK""",2025-12-20T02:31:17.114Z,176619787711400
"""baku @ doUwoBS7nJ"" folds",2025-12-20T02:31:16.297Z,176619787629700
"""Matt @ VroTcYA-gK"" bets 140",2025-12-20T02:31:14.554Z,176619787455400
"""baku @ doUwoBS7nJ"" checks",2025-12-20T02:31:06.584Z,176619786658400
"Flop:  [A♥, 10♦, 3♦]",2025-12-20T02:31:04.387Z,176619786438700
"""blaaad @ gpZYtoabpb"" folds",2025-12-20T02:31:03.495Z,176619786349500
"""baku @ doUwoBS7nJ"" calls 120",2025-12-20T02:31:02.562Z,176619786256200
"""thiccy @ GBQxq6W60I"" folds",2025-12-20T02:31:00.402Z,176619786040200
"""Steve @ GpxgUdJz7n"" folds",2025-12-20T02:30:59.417Z,176619785941700
"""Matt @ VroTcYA-gK"" raises to 120",2025-12-20T02:30:58.295Z,176619785829500
"""blaaad @ gpZYtoabpb"" posts a big blind of 40",2025-12-20T02:30:53.478Z,176619785347808
"""baku @ doUwoBS7nJ"" posts a small blind of 20",2025-12-20T02:30:53.478Z,176619785347807
"Player stacks: #1 ""Steve @ GpxgUdJz7n"" (9026) | #2 ""thiccy @ GBQxq6W60I"" (24655) | #3 ""baku @ doUwoBS7nJ"" (2960) | #6 ""blaaad @ gpZYtoabpb"" (2405) | #9 ""Matt @ VroTcYA-gK"" (9208)",2025-12-20T02:30:53.478Z,176619785347801
"-- starting hand #209 (id: 6xteovzgjtgp)  (No Limit Texas Hold'em) (dealer: ""thiccy @ GBQxq6W60I"") --",2025-12-20T02:30:53.478Z,176619785347800
"-- ending hand #208 --",2025-12-20T02:30:50.545Z,176619785054502
"""Matt @ VroTcYA-gK"" collected 780 from pot",2025-12-20T02:30:50.545Z,176619785054501
"Uncalled bet of 270 returned to ""Matt @ VroTcYA-gK""",2025-12-20T02:30:50.545Z,176619785054500
"""Steve @ GpxgUdJz7n"" folds",2025-12-20T02:30:49.729Z,176619784972900
"""Matt @ VroTcYA-gK"" bets 270",2025-12-20T02:30:46.754Z,176619784675400
"River: 10♥, 7♥, 5♣, J♠ [4♦]",2025-12-20T02:30:30.570Z,176619783057000
"""Steve @ GpxgUdJz7n"" checks",2025-12-20T02:30:29.768Z,176619782976800
"""Matt @ VroTcYA-gK"" checks",2025-12-20T02:30:22.808Z,176619782280800
"Turn: 10♥, 7♥, 5♣ [J♠]",2025-12-20T02:30:02.045Z,176619780204500
"""Steve @ GpxgUdJz7n"" checks",2025-12-20T02:30:01.099Z,176619780109900
"""Matt @ VroTcYA-gK"" checks",2025-12-20T02:29:55.330Z,176619779533000
"Flop:  [10♥, 7♥, 5♣]",2025-12-20T02:29:51.019Z,176619779101900
"""Matt @ VroTcYA-gK"" calls 360",2025-12-20T02:29:50.171Z,176619779017100
"""baku @ doUwoBS7nJ"" folds",2025-12-20T02:29:42.044Z,176619778204400
"""thiccy @ GBQxq6W60I"" folds",2025-12-20T02:29:38.771Z,176619777877100
"""Steve @ GpxgUdJz7n"" raises to 360",2025-12-20T02:29:37.768Z,176619777776800
"""Matt @ VroTcYA-gK"" raises to 120",2025-12-20T02:29:29.551Z,176619776955100
"""blaaad @ gpZYtoabpb"" folds",2025-12-20T02:29:23.426Z,176619776342600
"""baku @ doUwoBS7nJ"" posts a big blind of 40",2025-12-20T02:29:21.468Z,176619776146809
"""thiccy @ GBQxq6W60I"" posts a small blind of 20",2025-12-20T02:29:21.468Z,176619776146808
"Player stacks: #1 ""Steve @ GpxgUdJz7n"" (9386) | #2 ""thiccy @ GBQxq6W60I"" (24675) | #3 ""baku @ doUwoBS7nJ"" (3000) | #6 ""blaaad @ gpZYtoabpb"" (2405) | #9 ""Matt @ VroTcYA-gK"" (8788)",2025-12-20T02:29:21.468Z,176619776146802
"-- starting hand #208 (id: eze5ce5gspu3)  (No Limit Texas Hold'em) (dealer: ""Steve @ GpxgUdJz7n"") --",2025-12-20T02:29:21.468Z,176619776146801
"The player ""baku @ doUwoBS7nJ"" joined the game with a stack of 3000.",2025-12-20T02:29:21.468Z,176619776146800
"-- ending hand #207 --",2025-12-20T02:29:18.531Z,176619775853102
"""thiccy @ GBQxq6W60I"" collected 40 from pot",2025-12-20T02:29:18.531Z,176619775853101
"Uncalled bet of 20 returned to ""thiccy @ GBQxq6W60I""",2025-12-20T02:29:18.531Z,176619775853100
"""Steve @ GpxgUdJz7n"" folds",2025-12-20T02:29:17.691Z,176619775769100
"""Matt @ VroTcYA-gK"" folds",2025-12-20T02:29:16.617Z,176619775661700
"The admin approved the player ""baku @ doUwoBS7nJ"" participation with a stack of 3000.",2025-12-20T02:29:14.522Z,176619775452200
"""blaaad @ gpZYtoabpb"" folds",2025-12-20T02:29:11.824Z,176619775182400
"""thiccy @ GBQxq6W60I"" posts a big blind of 40",2025-12-20T02:29:10.927Z,176619775092707
"""Steve @ GpxgUdJz7n"" posts a small blind of 20",2025-12-20T02:29:10.927Z,176619775092706
"Player stacks: #1 ""Steve @ GpxgUdJz7n"" (9406) | #2 ""thiccy @ GBQxq6W60I"" (24655) | #6 ""blaaad @ gpZYtoabpb"" (2405) | #9 ""Matt @ VroTcYA-gK"" (8788)",2025-12-20T02:29:10.927Z,176619775092701
"-- starting hand #207 (id: nfcw0fr0jmxo)  (No Limit Texas Hold'em) (dealer: ""Matt @ VroTcYA-gK"") --",2025-12-20T02:29:10.927Z,176619775092700
"-- ending hand #206 --",2025-12-20T02:29:08.005Z,176619774800502
"""thiccy @ GBQxq6W60I"" collected 100 from pot",2025-12-20T02:29:08.005Z,176619774800501
"Uncalled bet of 80 returned to ""thiccy @ GBQxq6W60I""",2025-12-20T02:29:08.005Z,176619774800500
"""Steve @ GpxgUdJz7n"" folds",2025-12-20T02:29:07.188Z,176619774718800
"""Matt @ VroTcYA-gK"" folds",2025-12-20T02:29:06.081Z,176619774608100
"The player ""baku @ doUwoBS7nJ"" requested a seat.",2025-12-20T02:29:05.904Z,176619774590400
"""blaaad @ gpZYtoabpb"" folds",2025-12-20T02:29:05.188Z,176619774518800
"""thiccy @ GBQxq6W60I"" raises to 120",2025-12-20T02:29:03.308Z,176619774330800
"""Steve @ GpxgUdJz7n"" posts a big blind of 40",2025-12-20T02:29:00.592Z,176619774059207
"""Matt @ VroTcYA-gK"" posts a small blind of 20",2025-12-20T02:29:00.592Z,176619774059206
"Player stacks: #1 ""Steve @ GpxgUdJz7n"" (9446) | #2 ""thiccy @ GBQxq6W60I"" (24595) | #6 ""blaaad @ gpZYtoabpb"" (2405) | #9 ""Matt @ VroTcYA-gK"" (8808)",2025-12-20T02:29:00.592Z,176619774059201
"-- starting hand #206 (id: 0s8rfyajek29)  (No Limit Texas Hold'em) (dealer: ""blaaad @ gpZYtoabpb"") --",2025-12-20T02:29:00.592Z,176619774059200
"-- ending hand #205 --",2025-12-20T02:28:57.654Z,176619773765402
"""thiccy @ GBQxq6W60I"" collected 440 from pot",2025-12-20T02:28:57.654Z,176619773765401
"Uncalled bet of 220 returned to ""thiccy @ GBQxq6W60I""",2025-12-20T02:28:57.654Z,176619773765400
"""Matt @ VroTcYA-gK"" folds",2025-12-20T02:28:56.816Z,176619773681600
"""thiccy @ GBQxq6W60I"" bets 220",2025-12-20T02:28:45.010Z,176619772501000
"""Matt @ VroTcYA-gK"" checks",2025-12-20T02:28:38.011Z,176619771801100
"Turn: Q♠, Q♣, 9♦ [4♠]",2025-12-20T02:28:34.108Z,176619771410800
"""Matt @ VroTcYA-gK"" calls 90",2025-12-20T02:28:33.301Z,176619771330100
"""thiccy @ GBQxq6W60I"" bets 90",2025-12-20T02:28:25.406Z,176619770540600
"""Matt @ VroTcYA-gK"" checks",2025-12-20T02:28:20.031Z,176619770003100
"Flop:  [Q♠, Q♣, 9♦]",2025-12-20T02:28:17.575Z,176619769757500
"""Matt @ VroTcYA-gK"" calls 120",2025-12-20T02:28:16.759Z,176619769675900
"""blaaad @ gpZYtoabpb"" folds",2025-12-20T02:28:03.442Z,176619768344200
"""thiccy @ GBQxq6W60I"" raises to 120",2025-12-20T02:28:02.524Z,176619768252400
"""Steve @ GpxgUdJz7n"" folds",2025-12-20T02:27:59.202Z,176619767920200
"""Matt @ VroTcYA-gK"" posts a big blind of 40",2025-12-20T02:27:57.723Z,176619767772307
"""blaaad @ gpZYtoabpb"" posts a small blind of 20",2025-12-20T02:27:57.723Z,176619767772306
"Player stacks: #1 ""Steve @ GpxgUdJz7n"" (9446) | #2 ""thiccy @ GBQxq6W60I"" (24365) | #6 ""blaaad @ gpZYtoabpb"" (2425) | #9 ""Matt @ VroTcYA-gK"" (9018)",2025-12-20T02:27:57.723Z,176619767772301
"-- starting hand #205 (id: eu5dhpb62b4a)  (No Limit Texas Hold'em) (dealer: ""thiccy @ GBQxq6W60I"") --",2025-12-20T02:27:57.723Z,176619767772300
"""thiccy @ GBQxq6W60I"" shows a 8♦.",2025-12-20T02:27:55.566Z,176619767556600
"-- ending hand #204 --",2025-12-20T02:27:54.115Z,176619767411502
"""Steve @ GpxgUdJz7n"" collected 750 from pot",2025-12-20T02:27:54.115Z,176619767411501
"Uncalled bet of 320 returned to ""Steve @ GpxgUdJz7n""",2025-12-20T02:27:54.115Z,176619767411500
"""Matt @ VroTcYA-gK"" folds",2025-12-20T02:27:53.299Z,176619767329900
"""Steve @ GpxgUdJz7n"" bets 320",2025-12-20T02:27:36.482Z,176619765648200
"""Matt @ VroTcYA-gK"" checks",2025-12-20T02:27:19.751Z,176619763975100
"Turn: 2♦, 4♦, 2♥ [8♥]",2025-12-20T02:27:11.176Z,176619763117600
"""Steve @ GpxgUdJz7n"" calls 225",2025-12-20T02:27:10.373Z,176619763037300
"""Matt @ VroTcYA-gK"" bets 225",2025-12-20T02:27:02.741Z,176619762274100
"Flop:  [2♦, 4♦, 2♥]",2025-12-20T02:26:49.946Z,176619760994600
"""blaaad @ gpZYtoabpb"" folds",2025-12-20T02:26:49.128Z,176619760912800
"""thiccy @ GBQxq6W60I"" folds",2025-12-20T02:26:48.188Z,176619760818800
"""Steve @ GpxgUdJz7n"" calls 120",2025-12-20T02:26:47.202Z,176619760720200
"""Matt @ VroTcYA-gK"" raises to 120",2025-12-20T02:26:41.565Z,176619760156500
"""blaaad @ gpZYtoabpb"" posts a big blind of 40",2025-12-20T02:26:33.121Z,176619759312107
"""thiccy @ GBQxq6W60I"" posts a small blind of 20",2025-12-20T02:26:33.121Z,176619759312106
"Player stacks: #1 ""Steve @ GpxgUdJz7n"" (9041) | #2 ""thiccy @ GBQxq6W60I"" (24385) | #6 ""blaaad @ gpZYtoabpb"" (2465) | #9 ""Matt @ VroTcYA-gK"" (9363)",2025-12-20T02:26:33.121Z,176619759312101
"-- starting hand #204 (id: ynviaprnnt3u)  (No Limit Texas Hold'em) (dealer: ""Steve @ GpxgUdJz7n"") --",2025-12-20T02:26:33.121Z,176619759312100
"-- ending hand #203 --",2025-12-20T02:26:30.197Z,176619759019702
"""Matt @ VroTcYA-gK"" collected 100 from pot",2025-12-20T02:26:30.197Z,176619759019701
"Uncalled bet of 80 returned to ""Matt @ VroTcYA-gK""",2025-12-20T02:26:30.197Z,176619759019700
"""thiccy @ GBQxq6W60I"" folds",2025-12-20T02:26:29.391Z,176619758939100
"""Steve @ GpxgUdJz7n"" folds",2025-12-20T02:26:27.586Z,176619758758600
"""Matt @ VroTcYA-gK"" raises to 120",2025-12-20T02:26:26.283Z,176619758628300
"""blaaad @ gpZYtoabpb"" folds",2025-12-20T02:26:18.429Z,176619757842900
"""thiccy @ GBQxq6W60I"" posts a big blind of 40",2025-12-20T02:26:14.918Z,176619757491807
"""Steve @ GpxgUdJz7n"" posts a small blind of 20",2025-12-20T02:26:14.918Z,176619757491806
"Player stacks: #1 ""Steve @ GpxgUdJz7n"" (9061) | #2 ""thiccy @ GBQxq6W60I"" (24425) | #6 ""blaaad @ gpZYtoabpb"" (2465) | #9 ""Matt @ VroTcYA-gK"" (9303)",2025-12-20T02:26:14.918Z,176619757491801
"-- starting hand #203 (id: zvjkjqmhqkcs)  (No Limit Texas Hold'em) (dealer: ""Matt @ VroTcYA-gK"") --",2025-12-20T02:26:14.918Z,176619757491800
"-- ending hand #202 --",2025-12-20T02:26:11.916Z,176619757191602
"""Matt @ VroTcYA-gK"" collected 960 from pot with Flush, Ac High (combination: A♣, K♣, Q♣, 7♣, 5♣)",2025-12-20T02:26:11.916Z,176619757191601
"""Matt @ VroTcYA-gK"" shows a A♣, 7♣.",2025-12-20T02:26:11.916Z,176619757191600
"""blaaad @ gpZYtoabpb"" checks",2025-12-20T02:26:11.081Z,176619757108100
"""Matt @ VroTcYA-gK"" checks",2025-12-20T02:26:08.586Z,176619756858600
"River: 7♥, 5♣, 3♥, Q♣ [K♣]",2025-12-20T02:26:06.065Z,176619756606500
"""Matt @ VroTcYA-gK"" calls 320",2025-12-20T02:26:05.237Z,176619756523700
"""blaaad @ gpZYtoabpb"" bets 320",2025-12-20T02:25:56.155Z,176619755615500
"""Matt @ VroTcYA-gK"" checks",2025-12-20T02:25:46.381Z,176619754638100
"Turn: 7♥, 5♣, 3♥ [Q♣]",2025-12-20T02:25:43.342Z,176619754334200
"""Matt @ VroTcYA-gK"" calls 60",2025-12-20T02:25:42.532Z,176619754253200
"""blaaad @ gpZYtoabpb"" bets 60",2025-12-20T02:25:35.964Z,176619753596400
"""Matt @ VroTcYA-gK"" checks",2025-12-20T02:25:30.893Z,176619753089300
"Flop:  [7♥, 5♣, 3♥]",2025-12-20T02:25:27.657Z,176619752765700
"""Steve @ GpxgUdJz7n"" folds",2025-12-20T02:25:26.851Z,176619752685100
"""Matt @ VroTcYA-gK"" calls 80",2025-12-20T02:25:24.543Z,176619752454300
"""blaaad @ gpZYtoabpb"" raises to 80",2025-12-20T02:25:18.876Z,176619751887600
"""thiccy @ GBQxq6W60I"" folds",2025-12-20T02:25:16.244Z,176619751624400
"""Steve @ GpxgUdJz7n"" posts a big blind of 40",2025-12-20T02:25:13.982Z,176619751398207
"""Matt @ VroTcYA-gK"" posts a small blind of 20",2025-12-20T02:25:13.982Z,176619751398206
"Player stacks: #1 ""Steve @ GpxgUdJz7n"" (9101) | #2 ""thiccy @ GBQxq6W60I"" (24425) | #6 ""blaaad @ gpZYtoabpb"" (2925) | #9 ""Matt @ VroTcYA-gK"" (8803)",2025-12-20T02:25:13.982Z,176619751398201
"-- starting hand #202 (id: qdieylu29rje)  (No Limit Texas Hold'em) (dealer: ""blaaad @ gpZYtoabpb"") --",2025-12-20T02:25:13.982Z,176619751398200
"-- ending hand #201 --",2025-12-20T02:25:11.046Z,176619751104602
"""Steve @ GpxgUdJz7n"" collected 280 from pot",2025-12-20T02:25:11.046Z,176619751104601
"Uncalled bet of 200 returned to ""Steve @ GpxgUdJz7n""",2025-12-20T02:25:11.046Z,176619751104600
"""blaaad @ gpZYtoabpb"" folds",2025-12-20T02:25:10.235Z,176619751023500
"""thiccy @ GBQxq6W60I"" folds",2025-12-20T02:25:09.308Z,176619750930800
"""Steve @ GpxgUdJz7n"" bets 200",2025-12-20T02:25:06.625Z,176619750662500
"""blaaad @ gpZYtoabpb"" checks",2025-12-20T02:24:57.510Z,176619749751000
"Flop:  [A♣, Q♦, J♣]",2025-12-20T02:24:56.108Z,176619749610800
"""Matt @ VroTcYA-gK"" folds",2025-12-20T02:24:55.280Z,176619749528000
"""blaaad @ gpZYtoabpb"" calls 80",2025-12-20T02:24:54.307Z,176619749430700
"""thiccy @ GBQxq6W60I"" calls 80",2025-12-20T02:24:52.307Z,176619749230700
"""Steve @ GpxgUdJz7n"" raises to 80",2025-12-20T02:24:46.893Z,176619748689300
"""Matt @ VroTcYA-gK"" posts a big blind of 40",2025-12-20T02:24:43.809Z,176619748380907
"""blaaad @ gpZYtoabpb"" posts a small blind of 20",2025-12-20T02:24:43.809Z,176619748380906
"Player stacks: #1 ""Steve @ GpxgUdJz7n"" (8901) | #2 ""thiccy @ GBQxq6W60I"" (24505) | #6 ""blaaad @ gpZYtoabpb"" (3005) | #9 ""Matt @ VroTcYA-gK"" (8843)",2025-12-20T02:24:43.809Z,176619748380901
"-- starting hand #201 (id: olrmdbyjhnlb)  (No Limit Texas Hold'em) (dealer: ""thiccy @ GBQxq6W60I"") --",2025-12-20T02:24:43.809Z,176619748380900
"-- ending hand #200 --",2025-12-20T02:24:40.832Z,176619748083202
"""Steve @ GpxgUdJz7n"" collected 100 from pot",2025-12-20T02:24:40.832Z,176619748083201
"Uncalled bet of 40 returned to ""Steve @ GpxgUdJz7n""",2025-12-20T02:24:40.832Z,176619748083200
"""blaaad @ gpZYtoabpb"" folds",2025-12-20T02:24:40.021Z,176619748002100
"""thiccy @ GBQxq6W60I"" folds",2025-12-20T02:24:38.563Z,176619747856300
"""Steve @ GpxgUdJz7n"" raises to 80",2025-12-20T02:24:37.535Z,176619747753500
"""Matt @ VroTcYA-gK"" folds",2025-12-20T02:24:33.668Z,176619747366800
"""blaaad @ gpZYtoabpb"" posts a big blind of 40",2025-12-20T02:24:31.100Z,176619747110007
"""thiccy @ GBQxq6W60I"" posts a small blind of 20",2025-12-20T02:24:31.100Z,176619747110006
"Player stacks: #1 ""Steve @ GpxgUdJz7n"" (8841) | #2 ""thiccy @ GBQxq6W60I"" (24525) | #6 ""blaaad @ gpZYtoabpb"" (3045) | #9 ""Matt @ VroTcYA-gK"" (8843)",2025-12-20T02:24:31.100Z,176619747110001
"-- starting hand #200 (id: 036rfzoeevms)  (No Limit Texas Hold'em) (dealer: ""Steve @ GpxgUdJz7n"") --",2025-12-20T02:24:31.100Z,176619747110000
"-- ending hand #199 --",2025-12-20T02:24:28.198Z,176619746819802
"""Matt @ VroTcYA-gK"" collected 100 from pot",2025-12-20T02:24:28.198Z,176619746819801
"Uncalled bet of 80 returned to ""Matt @ VroTcYA-gK""",2025-12-20T02:24:28.198Z,176619746819800
"""thiccy @ GBQxq6W60I"" folds",2025-12-20T02:24:27.312Z,176619746731200
"""Steve @ GpxgUdJz7n"" folds",2025-12-20T02:24:24.657Z,176619746465700
"""Matt @ VroTcYA-gK"" raises to 120",2025-12-20T02:24:23.528Z,176619746352800
"""blaaad @ gpZYtoabpb"" folds",2025-12-20T02:24:10.074Z,176619745007400
"""thiccy @ GBQxq6W60I"" posts a big blind of 40",2025-12-20T02:24:07.378Z,176619744737808
"""Steve @ GpxgUdJz7n"" posts a small blind of 20",2025-12-20T02:24:07.378Z,176619744737807
"Player stacks: #1 ""Steve @ GpxgUdJz7n"" (8861) | #2 ""thiccy @ GBQxq6W60I"" (24565) | #6 ""blaaad @ gpZYtoabpb"" (3045) | #9 ""Matt @ VroTcYA-gK"" (8783)",2025-12-20T02:24:07.378Z,176619744737802
"-- starting hand #199 (id: nsj4aaastr3k)  (No Limit Texas Hold'em) (dealer: ""Matt @ VroTcYA-gK"") --",2025-12-20T02:24:07.378Z,176619744737801
"The player ""baku @ doUwoBS7nJ"" quits the game with a stack of 0.",2025-12-20T02:24:07.378Z,176619744737800
"-- ending hand #198 --",2025-12-20T02:24:04.352Z,176619744435204
"""baku @ doUwoBS7nJ"" shows a A♣, 8♠.",2025-12-20T02:24:04.352Z,176619744435203
"""thiccy @ GBQxq6W60I"" collected 5740 from pot with Three of a Kind, J's (combination: J♦, J♥, J♣, A♦, K♠)",2025-12-20T02:24:04.352Z,176619744435202
"""thiccy @ GBQxq6W60I"" shows a J♦, J♥.",2025-12-20T02:24:04.352Z,176619744435201
"Uncalled bet of 18825 returned to ""thiccy @ GBQxq6W60I""",2025-12-20T02:24:04.352Z,176619744435200
